timestamp,x,y,z
1727771851.7537317,1.7016585934051232,-0.02908763571985931,0.043266197046079924
1727771851.7749727,1.718559517048139,-0.029405650395352777,0.04326619228656381
1727771851.7947867,1.7354583626226012,-0.02972603491001785,0.04326622731638552
1727771851.813858,1.7523562609713723,-0.030047684888490286,0.04326624754597708
1727771851.8328304,1.7692527002054197,-0.030370171150442563,0.04326626249184562
1727771851.8530474,1.7861477584033265,-0.030693459880835553,0.043266274166053664
1727771851.8723004,1.803041831361404,-0.03101774570663544,0.04326628229567264
1727771851.891908,1.8199348474739072,-0.03134298258493111,0.04326628756570794
1727771851.911764,1.8368263262642346,-0.03167027411688155,0.04326629017019701
1727771851.9309335,1.8537173770876085,-0.03199894339107001,0.0432662908486916
1727771851.9511507,1.8706078245949334,-0.03232876319362156,0.04326629016491923
1727771851.9710968,1.887497464580194,-0.032659879211584766,0.043266287914770496
1727771851.9927328,1.904386089963327,-0.032992638168097596,0.043266283619112444
1727771852.012291,1.9212679964003723,-0.03333766980709504,0.043266270326860035
1727771852.0317,1.9381509541163648,-0.033688684475693384,0.0432662843081868
1727771852.0537033,1.9550358228990432,-0.034042283902642786,0.04326660930191628
1727771852.0747845,1.9719216189541777,-0.03439337822591119,0.043266313497877906
1727771852.0948744,1.9888101252419115,-0.03472894639351411,0.04326732336289307
1727771852.1129506,2.0057028637875627,-0.0350715489241323,0.0432622757497827
1727771852.132259,2.0226002485068997,-0.03541617369814834,0.04325659598614506
1727771852.1520166,2.0394799838589477,-0.03577483288635078,0.043256774749963034
1727771852.172059,2.0563747964354726,-0.03612970833388048,0.0432654324379258
1727771852.1950006,2.0732694457478273,-0.03649365764891754,0.04326604631796327
1727771852.2140481,2.090175245910137,-0.03683208135379007,0.04326354095658491
1727771852.234779,2.1070841964900398,-0.0371504830869286,0.043266412178748714
1727771852.253784,2.1239915227016426,-0.03748045289391982,0.04326736471805748
1727771852.2730005,2.1408900375610047,-0.03780407114742525,0.04326633928729673
1727771852.2934897,2.157800169996475,-0.03813791486056239,0.043266146459300936
1727771852.313002,2.174711927536972,-0.03846066367461864,0.04326613513305788
1727771852.33231,2.1916223028069597,-0.03877928338963785,0.043266198323721916
1727771852.3532617,2.208531357619324,-0.039102324874784315,0.04326739387947276
1727771852.3738918,2.225439067968024,-0.0394227844922821,0.04326581296924048
1727771852.3936043,2.2423414199702973,-0.03976547047483141,0.04326046833593211
1727771852.412703,2.2592505671121694,-0.040104632210806866,0.04326473602492631
1727771852.4323206,2.276151105739686,-0.04044723681979352,0.04326440933363629
1727771852.4523392,2.293049266701104,-0.040789636743124205,0.04326392470063811
1727771852.472148,2.309953605506952,-0.04112591859532264,0.04326698957318942
1727771852.4926817,2.3268335681484826,-0.041480439985314047,0.043266493077001256
1727771852.512359,2.3437187802259243,-0.041831665664543626,0.04326745303485602
1727771852.5317392,2.3606117122817416,-0.042192109008539896,0.04326657268880685
1727771852.5511715,2.3775141063884426,-0.04256768241298424,0.04326598311496688
1727771852.5715923,2.3944132847689845,-0.04294289826242127,0.04326205677440109
1727771852.5913064,2.4113122374080893,-0.0433144069481828,0.043263133128811804
1727771852.6122427,2.428210643023242,-0.043678383019998254,0.04326708457002182
1727771852.6313162,2.44510595890881,-0.04404888364487479,0.043263320892497514
1727771852.6530366,2.4620001326226504,-0.04442343109264216,0.043266461136466816
1727771852.6738007,2.4788993601737954,-0.04479332869773864,0.04326580692043969
1727771852.6944075,2.4957924983993327,-0.04517467290346783,0.0432652809924845
1727771852.7136226,2.5126992346217767,-0.04555709637750267,0.0432666014180485
1727771852.733095,2.529602039744327,-0.045945906760771524,0.04326238423037965
1727771852.7532778,2.54650557291089,-0.04633002640984716,0.043266483564428526
1727771852.774659,2.5633970656023854,-0.046717372405312534,0.043266056131046504
1727771852.7946668,2.580292851146712,-0.0470992899002749,0.04326642798469549
1727771852.8139663,2.597196037754645,-0.047481273174699384,0.04325760771772269
1727771852.8336723,2.614088329634802,-0.04785242940123578,0.043266117901854306
1727771852.854254,2.630996029602531,-0.048230488139097166,0.04325848027587731
1727771852.8746877,2.6479089869826815,-0.04860489703757898,0.04326657019795466
1727771852.8946493,2.664827043708552,-0.04897820585264658,0.043262715782022454
1727771852.913842,2.6817405026838097,-0.04934907941511867,0.04325844145295399
1727771852.9336617,2.6986465175380507,-0.04972664860124521,0.043263441929356716
1727771852.9532351,2.715551571056688,-0.05010042741763085,0.043266166110842885
1727771852.973189,2.7324592254263935,-0.050484628917317864,0.043262942034054674
1727771852.9939122,2.749365686058709,-0.05085685258380984,0.04326702586144404
1727771853.0138695,2.766264024333588,-0.051227010951013986,0.04326605886606494
1727771853.0338466,2.783162726530109,-0.051589684170804825,0.04326752082215357
1727771853.0551217,2.8000668238247046,-0.05195410917260573,0.04326644955102177
1727771853.076945,2.816966521312893,-0.052321322639030735,0.043267634138822064
1727771853.0964007,2.8338731069021916,-0.05269108753395497,0.04326599479311488
1727771853.1155896,2.8507746369487252,-0.053062535903208384,0.04326727394633112
1727771853.1359234,2.8676809068364806,-0.05343314314812181,0.043266418132658746
1727771853.156575,2.884584480225353,-0.053804880176356436,0.04326738975240185
1727771853.1776576,2.901484156533816,-0.05417558830684769,0.043262952982298764
1727771853.1963966,2.9183917798855075,-0.054544518656132274,0.043266141640580846
1727771853.2158139,2.9353025144327445,-0.054922862447380705,0.04326707147054476
1727771853.2369177,2.9522169597719734,-0.055301352780951205,0.04326534223559575
1727771853.2577176,2.9691297025577983,-0.05568147911511509,0.043267082075419516
1727771853.2796183,2.9860392213230633,-0.05605841025778702,0.04326198145163218
1727771853.2983346,3.0029593066719116,-0.05643145563709797,0.04326240015149785
1727771853.3177984,3.019867217457456,-0.05680838234813588,0.04326540260992573
1727771853.3367162,3.0367745398078863,-0.05717810925947667,0.04326591914882982
1727771853.358181,3.0536887391357395,-0.05755124339735169,0.04326653417336712
1727771853.378349,3.0705926985055365,-0.05793064819204952,0.04326643454998513
1727771853.397953,3.0874961348915857,-0.05831024408520913,0.04326616359148705
1727771853.4183187,3.1043995735744248,-0.058689863132722,0.04326739932393142
1727771853.4379668,3.1212977860076827,-0.05905958058918895,0.043266374686862674
1727771853.4585423,3.1382085483911144,-0.05944501464825205,0.04326640888030675
1727771853.4818182,3.155119339226316,-0.059828343411954914,0.043265198752951095
1727771853.5010948,3.1720293737821805,-0.06020895335743062,0.04326201519406525
1727771853.5203147,3.1889292718949385,-0.0605798389100644,0.043264107166730126
1727771853.5429149,3.2058272143310234,-0.06095518321699691,0.04325982144479856
1727771853.5621912,3.2227356788033363,-0.06133365181929244,0.043266002315439867
1727771853.5810986,3.239646481061013,-0.06171421149091952,0.04326282099836676
1727771853.6004388,3.2565475059735314,-0.06208911923386792,0.04326539247917971
1727771853.619897,3.2734358821496654,-0.06246827218229725,0.04326743388470389
1727771853.6402106,3.2903466550448544,-0.06285165459164299,0.04326287215728297
1727771853.660989,3.3072460399706793,-0.06323276698536892,0.043263249559516215
1727771853.680976,3.324143967133149,-0.06362204489520233,0.04326642822248661
1727771853.7017577,3.3410462160704206,-0.06400070207562938,0.043263156948844195
1727771853.7200472,3.3579567928123746,-0.06437433019347716,0.043265749304223
1727771853.7450824,3.3748470000057647,-0.06474181494557196,0.043267534623028014
1727771853.7589145,3.3917474741147733,-0.06511754574584201,0.04326628992134518
1727771853.778662,3.4086444467508548,-0.06548822623528906,0.0432669735642357
1727771853.7984812,3.425543216312016,-0.06587062575085487,0.04326734962775336
1727771853.8196838,3.4424457989097466,-0.06626417438602343,0.04326627159916807
1727771853.839659,3.459354539913226,-0.0666614696999021,0.04326556072306209
1727771853.859731,3.4762649340035403,-0.06706572875341668,0.04326631916162249
1727771853.8826785,3.493175369659133,-0.06747356946969828,0.0432568063296106
1727771853.9018135,3.5100879422721736,-0.06787814007449339,0.04326625455825761
1727771853.9206736,3.5269998125686914,-0.06828278107873759,0.043265936272904426
1727771853.940993,3.5439108061483275,-0.06868902359875738,0.043267013134504095
1727771853.9630103,3.5608227385691498,-0.06909625585809376,0.04326356165469125
1727771853.9835541,3.5777356519359813,-0.06950186455572017,0.043266024227790245
1727771854.0025177,3.5946448994962665,-0.06991455321420809,0.04326623966666965
1727771854.0216417,3.6115539375374937,-0.07032868185192886,0.043256615269898324
1727771854.0409265,3.628461891101305,-0.07074337900656713,0.043266235441724366
1727771854.0601084,3.64537046225469,-0.07115159956311749,0.04326346807506676
1727771854.0805204,3.662279450328271,-0.07156218160776058,0.043262736868404206
1727771854.1008053,3.6791853445033293,-0.07198575039067281,0.04326398890510896
1727771854.1196904,3.6960919861731014,-0.07241222601843267,0.043264435192706285
1727771854.1398013,3.712998230717767,-0.07283895527395905,0.043264872485416994
1727771854.1607451,3.729905249644702,-0.07326647133208676,0.043260113048329885
1727771854.1828892,3.7468131460814034,-0.07369527032173312,0.043260093324004156
1727771854.201975,3.7637199515482243,-0.07412455514886096,0.04326009877759107
1727771854.2214181,3.7806254827334365,-0.07455726871642512,0.04326010067235164
1727771854.240832,3.7975315508046608,-0.07499181489881554,0.04326009395581454
1727771854.264303,3.814437608316736,-0.07542738842345342,0.04326008703726503
1727771854.2832627,3.831343706898229,-0.07586398724692027,0.04326008087330657
1727771854.3023136,3.8482523399244384,-0.07630303736352309,0.04326007437448265
1727771854.321426,3.8651664123613227,-0.07673670426503082,0.04326006884227551
1727771854.340995,3.88207863661964,-0.0771699701168062,0.043260062190299875
1727771854.3608952,3.8989916818513093,-0.07760485770730824,0.043260055201352454
1727771854.3820078,3.9159056774223333,-0.07804137133577102,0.043260047289580106
1727771854.4010453,3.932821810066706,-0.07847925140564685,0.0432600358409001
1727771854.4205952,3.9497440366135343,-0.07890727180748083,0.043265505268766935
1727771854.4397595,3.966663347200158,-0.07933348507245619,0.043256629583484196
1727771854.4594793,3.9835850884548343,-0.07975723635554613,0.043264973336872625
1727771854.4793887,4.000501490524105,-0.08018218998114743,0.04326602983033956
1727771854.4991236,4.017419268118693,-0.0806059850526777,0.04326534476254973
1727771854.5193791,4.034343125445997,-0.0810310175698631,0.043266008881296614
1727771854.5414128,4.051269769206208,-0.08145911881560791,0.04326600440676964
1727771854.5605316,4.068198197375347,-0.08188895790262445,0.04326600552218762
1727771854.5820055,4.085112793120835,-0.08231026970547108,0.043265638322909306
1727771854.601259,4.102017788772996,-0.08272704245323295,0.04326561734623313
1727771854.6202667,4.118922716563848,-0.08314446796900161,0.043265617209488294
1727771854.6412716,4.135827629832007,-0.08356257434003404,0.04326562483447005
1727771854.666944,4.152732532885815,-0.083981372276679,0.04326563358513358
1727771854.6844628,4.169637424518126,-0.08440086655785416,0.0432656424392337
1727771854.7035012,4.186542303417111,-0.08482106001283311,0.04326565123650861
1727771854.7222385,4.203446561522016,-0.08524356417949172,0.043265668171956984
1727771854.7418327,4.22035165297575,-0.08566737736437903,0.043265670259369005
1727771854.7619455,4.237256799712853,-0.08609197110699035,0.04326567746235699
1727771854.7831602,4.254161935899911,-0.0865173024058976,0.043265685685216715
1727771854.803217,4.2710671049891324,-0.08694323828003027,0.04326569341179809
1727771854.8222115,4.287972189015314,-0.0873698590299779,0.04326570225759108
1727771854.8410778,4.3048772504416855,-0.08779720820165163,0.04326571062125706
1727771854.8616862,4.321782294458343,-0.08822528950134191,0.04326571879793195
1727771854.8831193,4.3386873214168356,-0.0886541032861363,0.043265726833208396
1727771854.9028895,4.3555938011562825,-0.08907953189692747,0.04326572640908588
1727771854.9221501,4.372498172219278,-0.08950390122764681,0.04326574084440615
1727771854.9411051,4.389402321247193,-0.0899287902535575,0.04326575010818834
1727771854.9648757,4.406306438421263,-0.09035432190958703,0.04326575915216635
1727771854.9849632,4.423210538951398,-0.09078050727263942,0.04326576701174889
1727771855.0042527,4.440114623913569,-0.09120734752127653,0.04326577468837356
1727771855.023231,4.457024362728159,-0.09162194017608759,0.04326402493518433
1727771855.0439534,4.473926609838635,-0.09203178724462896,0.043264052898465355
1727771855.0636718,4.490828093197565,-0.09244156532512879,0.04326406483971623
1727771855.0831716,4.507729502313893,-0.09285171171378918,0.043264073048371765
1727771855.1027381,4.524631565194152,-0.09326054372821933,0.04326409072612325
1727771855.122918,4.54153269583383,-0.09366913568576639,0.043264089866340116
1727771855.1549866,4.558433739800717,-0.09407805432629737,0.043264095052749196
1727771855.163159,4.575334768877757,-0.09448734601517852,0.04326410152379068
1727771855.1844096,4.592235788890836,-0.09489701476240156,0.043264108180287586
1727771855.2044103,4.609136800264687,-0.09530706091959541,0.043264114781302876
1727771855.2244701,4.626038818161344,-0.0957148742468155,0.043264136766606454
1727771855.2459462,4.642939427718885,-0.09612208218054138,0.04326413109824645
1727771855.267459,4.6598632429203946,-0.096526897689723,0.04326771136627405
1727771855.2872038,4.6767777089446065,-0.09693328791547057,0.043262081592215784
1727771855.306424,4.693703019341717,-0.097333242149268,0.04326662114953117
1727771855.3269105,4.710626071109013,-0.0977356299033398,0.04326337842526362
1727771855.346423,4.727547685371992,-0.0981332278836046,0.043262285045936766
1727771855.3696616,4.744475424637318,-0.09853568053474389,0.04326564332910299
1727771855.391301,4.761394605357868,-0.09893584813001931,0.04326648688910906
1727771855.4108274,4.7783162536578825,-0.09932523780317848,0.04326561268856488
1727771855.429998,4.795238227675617,-0.09971891855981445,0.04326356379831919
1727771855.4489675,4.812160171637588,-0.10011338934712996,0.043266124291432506
1727771855.4684527,4.829079515223315,-0.10050561597895288,0.04326634536715246
1727771855.4871924,4.845994401249667,-0.1008984236153763,0.043267248621210896
1727771855.5090647,4.8629163106742865,-0.10129031420475826,0.04326626458604044
1727771855.5282338,4.879835390624233,-0.10168183762123958,0.043264961901386734
1727771855.547054,4.896756319278857,-0.10208034266499222,0.04326727515118156
1727771855.566732,4.913670314303907,-0.10247904907761585,0.043265912229444536
1727771855.5883868,4.930570008573402,-0.10287677276178613,0.04326593986671501
1727771855.607842,4.947484969654664,-0.10328030473458857,0.04326266772941745
1727771855.6294632,4.964401752953124,-0.10368833247495496,0.04326373288609631
1727771855.6487641,4.981331831300471,-0.10409219553633957,0.04326689350613466
